chr2	158638632	158639198	158639198	158639198	+	9	158624881	158639198	2387	Actr5	XR_001780405.2	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	158638632	158639198	158639198	158639198	+	9	158624882	158639198	2378	Actr5	XR_003950027.1	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	158638632	158639198	158639198	158639198	+	9	158624886	158639198	2371	Actr5	XR_374386.4	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	158638632	158639198	158639198	158639198	+	9	158624886	158639198	2375	Actr5	XR_866206.3	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	158638632	158639198	158639198	158639198	+	9	158624886	158639198	2394	Actr5	XR_003950024.1	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	158638632	158639200	158626389	158638890	+	9	158624887	158639200	2394	Actr5	XM_006498566.2	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	158638632	158639211	158625141	158638890	+	9	158624912	158639211	2377	Actr5	NM_175419.4	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	158638632	158639200	158628346	158638890	+	7	158628239	158639200	1464	Actr5	XM_017314917.2	chr2	158638583	158638640	miRNA_primary_transcript	Name=mmu-mir-3474	+	Alias=MI0014707
chr2	180257599	180257683	180257633	180258387	+	6	180257378	180258444	412	Rps21	NM_001355521.1	chr2	180257536	180257611	miRNA_primary_transcript	Name=mmu-mir-3091	+	Alias=MI0014084
chr2	180257599	180257683	180257633	180258387	+	6	180257378	180258444	412	Rps21	NM_001355521.1	chr2	180257580	180257601	miRNA	Name=mmu-miR-3091-3p	+	Alias=MIMAT0014904
chr2	180257569	180257683	180257633	180258387	+	6	180257378	180258444	442	Rps21	NM_001355517.1	chr2	180257536	180257611	miRNA_primary_transcript	Name=mmu-mir-3091	+	Alias=MI0014084
chr2	180257569	180257683	180257633	180258387	+	6	180257378	180258444	442	Rps21	NM_001355517.1	chr2	180257580	180257601	miRNA	Name=mmu-miR-3091-3p	+	Alias=MIMAT0014904
chr2	180257448	180257683	180257633	180258387	+	5	180257448	180258444	494	Rps21	NM_001355516.1	chr2	180257536	180257611	miRNA_primary_transcript	Name=mmu-mir-3091	+	Alias=MI0014084
chr2	180257448	180257683	180257633	180258387	+	5	180257448	180258444	494	Rps21	NM_001355516.1	chr2	180257547	180257567	miRNA	Name=mmu-miR-3091-5p	+	Alias=MIMAT0014903
chr2	180257448	180257683	180257633	180258387	+	5	180257448	180258444	494	Rps21	NM_001355516.1	chr2	180257580	180257601	miRNA	Name=mmu-miR-3091-3p	+	Alias=MIMAT0014904
chr3	34638357	34638639	34677993	34677993	+	5	34560380	34677993	2970	Sox2ot	NR_015580.2	chr3	34638464	34638542	miRNA_primary_transcript	Name=mmu-mir-1897	+	Alias=MI0008314
chr3	34638357	34638639	34677993	34677993	+	5	34560380	34677993	2970	Sox2ot	NR_015580.2	chr3	34638474	34638495	miRNA	Name=mmu-miR-1897-5p	+	Alias=MIMAT0007864
chr3	34638357	34638639	34677993	34677993	+	5	34560380	34677993	2970	Sox2ot	NR_015580.2	chr3	34638511	34638532	miRNA	Name=mmu-miR-1897-3p	+	Alias=MIMAT0007865
chr3	97689827	97690853	97690811	97888670	-	47	97689827	97888707	8413	Pde4dip	NM_001289701.1	chr3	97690509	97690562	miRNA_primary_transcript	Name=mmu-mir-7225	-	Alias=MI0023720
chr3	97689827	97690853	97690811	97888670	-	47	97689827	97888707	8413	Pde4dip	NM_001289701.1	chr3	97690543	97690562	miRNA	Name=mmu-miR-7225-5p	-	Alias=MIMAT0028418
chr3	97689827	97690853	97690811	97888670	-	47	97689827	97888707	8413	Pde4dip	NM_001289701.1	chr3	97690509	97690530	miRNA	Name=mmu-miR-7225-3p	-	Alias=MIMAT0028419
chr3	97689827	97690853	97690811	97888670	-	47	97689827	97888707	8362	Pde4dip	NM_001039376.2	chr3	97690509	97690562	miRNA_primary_transcript	Name=mmu-mir-7225	-	Alias=MI0023720
chr3	97689827	97690853	97690811	97888670	-	47	97689827	97888707	8362	Pde4dip	NM_001039376.2	chr3	97690543	97690562	miRNA	Name=mmu-miR-7225-5p	-	Alias=MIMAT0028418
chr3	97689827	97690853	97690811	97888670	-	47	97689827	97888707	8362	Pde4dip	NM_001039376.2	chr3	97690509	97690530	miRNA	Name=mmu-miR-7225-3p	-	Alias=MIMAT0028419
chr3	97689827	97690853	97690811	97888670	-	46	97689827	97888707	8260	Pde4dip	NM_001289702.1	chr3	97690509	97690562	miRNA_primary_transcript	Name=mmu-mir-7225	-	Alias=MI0023720
