chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314722.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314706.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314706.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314706.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314665.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314665.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314665.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_030246500.1	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_030246500.1	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_030246500.1	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314635.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314635.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314635.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314687.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314687.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314687.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314651.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314651.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314651.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314676.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314676.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314676.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314621.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314621.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33907932	34308652	33908271	34307592	+	Dst	XM_017314621.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	33908224	34308662	33908271	34307592	+	Dst	NM_001276764.1	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	33908224	34308662	33908271	34307592	+	Dst	NM_001276764.1	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	33908224	34308662	33908271	34307592	+	Dst	NM_001276764.1	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34005692	34308656	34006005	34307592	+	Dst	XM_006495674.4	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34005692	34308656	34006005	34307592	+	Dst	XM_006495674.4	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34005692	34308656	34006005	34307592	+	Dst	XM_006495674.4	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34005692	34308656	34006005	34307592	+	Dst	XM_017314716.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34005692	34308656	34006005	34307592	+	Dst	XM_017314716.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34005692	34308656	34006005	34307592	+	Dst	XM_017314716.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34005693	34308656	34006005	34307592	+	Dst	XM_017314712.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34005693	34308656	34006005	34307592	+	Dst	XM_017314712.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34005693	34308656	34006005	34307592	+	Dst	XM_017314712.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314868.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314868.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314868.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495684.4	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495684.4	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495684.4	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314848.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314848.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314848.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495688.4	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495688.4	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495688.4	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495678.4	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495678.4	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_006495678.4	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314741.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314741.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34010943	34308652	34011824	34307592	+	Dst	XM_017314741.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34011594	34308656	34011824	34307592	+	Dst	NM_133833.4	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34011594	34308656	34011824	34307592	+	Dst	NM_133833.4	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34011594	34308656	34011824	34307592	+	Dst	NM_133833.4	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34011594	34308656	34011824	34307592	+	Dst	NM_134448.4	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34011594	34308656	34011824	34307592	+	Dst	NM_134448.4	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34011594	34308656	34011824	34307592	+	Dst	NM_134448.4	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34077138	34308656	34077302	34307592	+	Dst	XM_017314750.2	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34077138	34308656	34077302	34307592	+	Dst	XM_017314750.2	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34077138	34308656	34077302	34307592	+	Dst	XM_017314750.2	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	34088627	34308656	34116135	34307592	+	Dst	XM_006495679.3	chr1	34117359	34117431	miRNA_primary_transcript	Name=mmu-mir-6896	+	Alias=MI0022743
chr1	34088627	34308656	34116135	34307592	+	Dst	XM_006495679.3	chr1	34117364	34117385	miRNA	Name=mmu-miR-6896-5p	+	Alias=MIMAT0027692
chr1	34088627	34308656	34116135	34307592	+	Dst	XM_006495679.3	chr1	34117408	34117429	miRNA	Name=mmu-miR-6896-3p	+	Alias=MIMAT0027693
chr1	36140027	36244302	36144225	36244127	-	Uggt1	NM_198899.2	chr1	36144252	36144313	miRNA_primary_transcript	Name=mmu-mir-6897	-	Alias=MI0022744
chr1	36140027	36244302	36144225	36244127	-	Uggt1	NM_198899.2	chr1	36144290	36144312	miRNA	Name=mmu-miR-6897-5p	-	Alias=MIMAT0027694
chr1	36140027	36244302	36144225	36244127	-	Uggt1	NM_198899.2	chr1	36144252	36144272	miRNA	Name=mmu-miR-6897-3p	-	Alias=MIMAT0027695
chr1	36140027	36244320	36144225	36244127	-	Uggt1	XM_006496062.4	chr1	36144252	36144313	miRNA_primary_transcript	Name=mmu-mir-6897	-	Alias=MI0022744
chr1	36140027	36244320	36144225	36244127	-	Uggt1	XM_006496062.4	chr1	36144290	36144312	miRNA	Name=mmu-miR-6897-5p	-	Alias=MIMAT0027694
chr1	36140027	36244320	36144225	36244127	-	Uggt1	XM_006496062.4	chr1	36144252	36144272	miRNA	Name=mmu-miR-6897-3p	-	Alias=MIMAT0027695
chr1	53806871	53941261	53813221	53940246	-	Hecw2	XM_017321236.2	chr1	53849424	53849495	miRNA_primary_transcript	Name=mmu-mir-7681	+	Alias=MI0025029
chr1	53806871	53941261	53813221	53940246	-	Hecw2	XM_017321236.2	chr1	53849424	53849443	miRNA	Name=mmu-miR-7681-5p	+	Alias=MIMAT0029882
chr1	53806871	53941261	53813221	53940246	-	Hecw2	XM_017321236.2	chr1	53849474	53849495	miRNA	Name=mmu-miR-7681-3p	+	Alias=MIMAT0029883
chr1	53806871	53978168	53813221	53950820	-	Hecw2	XM_011238537.3	chr1	53849424	53849495	miRNA_primary_transcript	Name=mmu-mir-7681	+	Alias=MI0025029
chr1	53806871	53978168	53813221	53950820	-	Hecw2	XM_011238537.3	chr1	53849424	53849443	miRNA	Name=mmu-miR-7681-5p	+	Alias=MIMAT0029882
chr1	53806871	53978168	53813221	53950820	-	Hecw2	XM_011238537.3	chr1	53849474	53849495	miRNA	Name=mmu-miR-7681-3p	+	Alias=MIMAT0029883
chr1	53806871	53978903	53813221	53950820	-	Hecw2	XM_006496069.4	chr1	53849424	53849495	miRNA_primary_transcript	Name=mmu-mir-7681	+	Alias=MI0025029
chr1	53806871	53978903	53813221	53950820	-	Hecw2	XM_006496069.4	chr1	53849424	53849443	miRNA	Name=mmu-miR-7681-5p	+	Alias=MIMAT0029882
chr1	53806871	53978903	53813221	53950820	-	Hecw2	XM_006496069.4	chr1	53849474	53849495	miRNA	Name=mmu-miR-7681-3p	+	Alias=MIMAT0029883
chr1	53806871	54194310	53813221	54040492	-	Hecw2	XM_006496066.4	chr1	53849424	53849495	miRNA_primary_transcript	Name=mmu-mir-7681	+	Alias=MI0025029
chr1	53806871	54194310	53813221	54040492	-	Hecw2	XM_006496066.4	chr1	53849424	53849443	miRNA	Name=mmu-miR-7681-5p	+	Alias=MIMAT0029882
chr1	53806871	54194310	53813221	54040492	-	Hecw2	XM_006496066.4	chr1	53849474	53849495	miRNA	Name=mmu-miR-7681-3p	+	Alias=MIMAT0029883
chr1	53806871	54194537	53813221	54040492	-	Hecw2	XM_006496068.4	chr1	53849424	53849495	miRNA_primary_transcript	Name=mmu-mir-7681	+	Alias=MI0025029
chr1	53806871	54194537	53813221	54040492	-	Hecw2	XM_006496068.4	chr1	53849424	53849443	miRNA	Name=mmu-miR-7681-5p	+	Alias=MIMAT0029882
chr1	53806871	54194537	53813221	54040492	-	Hecw2	XM_006496068.4	chr1	53849474	53849495	miRNA	Name=mmu-miR-7681-3p	+	Alias=MIMAT0029883
chr1	53806871	54194918	53813221	54040492	-	Hecw2	XM_006496067.2	chr1	53849424	53849495	miRNA_primary_transcript	Name=mmu-mir-7681	+	Alias=MI0025029
chr1	53806871	54194918	53813221	54040492	-	Hecw2	XM_006496067.2	chr1	53849424	53849443	miRNA	Name=mmu-miR-7681-5p	+	Alias=MIMAT0029882
chr1	53806871	54194918	53813221	54040492	-	Hecw2	XM_006496067.2	chr1	53849474	53849495	miRNA	Name=mmu-miR-7681-3p	+	Alias=MIMAT0029883
chr1	53806873	54195034	53813221	54040492	-	Hecw2	NM_001001883.3	chr1	53849424	53849495	miRNA_primary_transcript	Name=mmu-mir-7681	+	Alias=MI0025029
chr1	53806873	54195034	53813221	54040492	-	Hecw2	NM_001001883.3	chr1	53849424	53849443	miRNA	Name=mmu-miR-7681-5p	+	Alias=MIMAT0029882
chr1	53806873	54195034	53813221	54040492	-	Hecw2	NM_001001883.3	chr1	53849474	53849495	miRNA	Name=mmu-miR-7681-3p	+	Alias=MIMAT0029883
chr1	64029447	64121504	64035712	64121001	-	Klf7	XM_006496351.3	chr1	64042438	64042501	miRNA_primary_transcript	Name=mmu-mir-6899	-	Alias=MI0022746
chr1	64029447	64121504	64035712	64121001	-	Klf7	XM_006496351.3	chr1	64042476	64042496	miRNA	Name=mmu-miR-6899-5p	-	Alias=MIMAT0027698
chr1	64029447	64121504	64035712	64121001	-	Klf7	XM_006496351.3	chr1	64042438	64042460	miRNA	Name=mmu-miR-6899-3p	-	Alias=MIMAT0027699
chr1	64029447	64121664	64035712	64121001	-	Klf7	XM_006496354.4	chr1	64042438	64042501	miRNA_primary_transcript	Name=mmu-mir-6899	-	Alias=MI0022746
chr1	64029447	64121664	64035712	64121001	-	Klf7	XM_006496354.4	chr1	64042476	64042496	miRNA	Name=mmu-miR-6899-5p	-	Alias=MIMAT0027698
chr1	64029447	64121664	64035712	64121001	-	Klf7	XM_006496354.4	chr1	64042438	64042460	miRNA	Name=mmu-miR-6899-3p	-	Alias=MIMAT0027699
chr1	64029447	64122318	64035712	64121001	-	Klf7	XM_006496352.4	chr1	64042438	64042501	miRNA_primary_transcript	Name=mmu-mir-6899	-	Alias=MI0022746
chr1	64029447	64122318	64035712	64121001	-	Klf7	XM_006496352.4	chr1	64042476	64042496	miRNA	Name=mmu-miR-6899-5p	-	Alias=MIMAT0027698
chr1	64029447	64122318	64035712	64121001	-	Klf7	XM_006496352.4	chr1	64042438	64042460	miRNA	Name=mmu-miR-6899-3p	-	Alias=MIMAT0027699
chr1	64029447	64122339	64035712	64121001	-	Klf7	XM_006496353.3	chr1	64042438	64042501	miRNA_primary_transcript	Name=mmu-mir-6899	-	Alias=MI0022746
chr1	64029447	64122339	64035712	64121001	-	Klf7	XM_006496353.3	chr1	64042476	64042496	miRNA	Name=mmu-miR-6899-5p	-	Alias=MIMAT0027698
chr1	64029447	64122339	64035712	64121001	-	Klf7	XM_006496353.3	chr1	64042438	64042460	miRNA	Name=mmu-miR-6899-3p	-	Alias=MIMAT0027699
chr1	64029447	64122344	64035712	64121001	-	Klf7	XM_030243770.1	chr1	64042438	64042501	miRNA_primary_transcript	Name=mmu-mir-6899	-	Alias=MI0022746
chr1	64029447	64122344	64035712	64121001	-	Klf7	XM_030243770.1	chr1	64042476	64042496	miRNA	Name=mmu-miR-6899-5p	-	Alias=MIMAT0027698
chr1	64029447	64122344	64035712	64121001	-	Klf7	XM_030243770.1	chr1	64042438	64042460	miRNA	Name=mmu-miR-6899-3p	-	Alias=MIMAT0027699
chr1	64029447	64122345	64035712	64121001	-	Klf7	XM_030243769.1	chr1	64042438	64042501	miRNA_primary_transcript	Name=mmu-mir-6899	-	Alias=MI0022746
chr1	64029447	64122345	64035712	64121001	-	Klf7	XM_030243769.1	chr1	64042476	64042496	miRNA	Name=mmu-miR-6899-5p	-	Alias=MIMAT0027698
chr1	64029447	64122345	64035712	64121001	-	Klf7	XM_030243769.1	chr1	64042438	64042460	miRNA	Name=mmu-miR-6899-3p	-	Alias=MIMAT0027699
chr1	64035662	64121389	64035712	64121001	-	Klf7	NM_033563.2	chr1	64042438	64042501	miRNA_primary_transcript	Name=mmu-mir-6899	-	Alias=MI0022746
chr1	64035662	64121389	64035712	64121001	-	Klf7	NM_033563.2	chr1	64042476	64042496	miRNA	Name=mmu-miR-6899-5p	-	Alias=MIMAT0027698
chr1	64035662	64121389	64035712	64121001	-	Klf7	NM_033563.2	chr1	64042438	64042460	miRNA	Name=mmu-miR-6899-3p	-	Alias=MIMAT0027699
chr1	73618380	73864466	73864466	73864466	-	6030407O03Rik	NR_045311.1	chr1	73855477	73855575	miRNA_primary_transcript	Name=mmu-mir-6351	-	Alias=MI0021879
chr1	73618380	73864466	73864466	73864466	-	6030407O03Rik	NR_045311.1	chr1	73855553	73855575	miRNA	Name=mmu-miR-6351	-	Alias=MIMAT0025094
chr1	77367181	77515102	77373732	77514946	-	Epha4	XM_006496408.2	chr1	77496653	77496768	miRNA_primary_transcript	Name=mmu-mir-6352	-	Alias=MI0021880
chr1	77367181	77515102	77373732	77514946	-	Epha4	XM_006496408.2	chr1	77496731	77496752	miRNA	Name=mmu-miR-6352	-	Alias=MIMAT0025095
chr1	77367181	77515107	77374766	77515031	-	Epha4	XM_006496407.3	chr1	77496653	77496768	miRNA_primary_transcript	Name=mmu-mir-6352	-	Alias=MI0021880
chr1	77367181	77515107	77374766	77515031	-	Epha4	XM_006496407.3	chr1	77496731	77496752	miRNA	Name=mmu-miR-6352	-	Alias=MIMAT0025095
chr1	77367184	77515088	77373732	77515031	-	Epha4	NM_007936.3	chr1	77496653	77496768	miRNA_primary_transcript	Name=mmu-mir-6352	-	Alias=MI0021880
chr1	77367184	77515088	77373732	77515031	-	Epha4	NM_007936.3	chr1	77496731	77496752	miRNA	Name=mmu-miR-6352	-	Alias=MIMAT0025095
chr1	84036292	84284645	84038030	84284370	-	Pid1	NM_001003948.2	chr1	84218849	84218961	miRNA_primary_transcript	Name=mmu-mir-6353	-	Alias=MI0021881
chr1	84036292	84284645	84038030	84284370	-	Pid1	NM_001003948.2	chr1	84218926	84218948	miRNA	Name=mmu-miR-6353	-	Alias=MIMAT0025096
chr1	84036295	84284674	84038030	84284370	-	Pid1	XM_011238718.3	chr1	84218849	84218961	miRNA_primary_transcript	Name=mmu-mir-6353	-	Alias=MI0021881
chr1	84036295	84284674	84038030	84284370	-	Pid1	XM_011238718.3	chr1	84218926	84218948	miRNA	Name=mmu-miR-6353	-	Alias=MIMAT0025096
chr1	84036295	84284675	84038030	84284370	-	Pid1	XM_011238717.3	chr1	84218849	84218961	miRNA_primary_transcript	Name=mmu-mir-6353	-	Alias=MI0021881
chr1	84036295	84284675	84038030	84284370	-	Pid1	XM_011238717.3	chr1	84218926	84218948	miRNA	Name=mmu-miR-6353	-	Alias=MIMAT0025096
chr1	84036295	84339842	84038030	84309854	-	Pid1	XM_017313045.2	chr1	84218849	84218961	miRNA_primary_transcript	Name=mmu-mir-6353	-	Alias=MI0021881
chr1	84036295	84339842	84038030	84309854	-	Pid1	XM_017313045.2	chr1	84218926	84218948	miRNA	Name=mmu-miR-6353	-	Alias=MIMAT0025096
chr1	84036295	84339842	84038030	84159366	-	Pid1	XM_017313047.1	chr1	84218849	84218961	miRNA_primary_transcript	Name=mmu-mir-6353	-	Alias=MI0021881
chr1	84036295	84339842	84038030	84159366	-	Pid1	XM_017313047.1	chr1	84218926	84218948	miRNA	Name=mmu-miR-6353	-	Alias=MIMAT0025096
